No,PM_US_Post,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
20362,48,2012,4,28,9,1,14,53.62,1010.8,24,SE,91,0,0
20363,55,2012,4,28,10,1,15,53.88,1010.8,25,SE,95,0,0
20364,41,2012,4,28,11,1,16,54.14,1010.8,26,SE,100,0,0
20365,27,2012,4,28,12,1,17,54.39,1010.2,27,SE,106,0,0
20366,29,2012,4,28,13,1,18,57.93,1010.2,27,SE,110,0,0
20367,27,2012,4,28,14,1,17,54.39,1009.1,27,SE,116,0,0
20368,24,2012,4,28,15,1,18,57.93,1009.1,27,SE,122,0,0
20369,32,2012,4,28,16,1,18,61.44,1008.1,26,SE,129,0,0
20370,26,2012,4,28,17,1,18,65.19,1008.1,25,SE,137,0,0
20371,22,2012,4,28,18,1,18,73.5,1008.1,23,SE,143,0,0
20372,27,2012,4,28,19,1,17,69.01,1009.1,23,SE,148,0,0
20373,25,2012,4,28,20,1,18,78.09,1009.1,22,SE,154,0,0
20374,25,2012,4,28,21,1,18,78.09,1008.1,22,SE,161,0,0
20375,31,2012,4,28,22,1,18,78.09,1008.1,22,SE,168,0,0
20376,33,2012,4,28,23,1,19,83.13,1008.1,22,SE,176,0,0
20377,29,2012,4,29,0,1,19,83.13,1008.1,22,SE,184,0,0
20378,17,2012,4,29,1,1,19,83.13,1007.1,22,SE,190,0,0
20379,26,2012,4,29,2,1,19,83.13,1007.1,22,SE,195,0,0
20380,22,2012,4,29,3,1,19,83.13,1007.1,22,SE,201,7.1,7.1
20381,21,2012,4,29,4,1,19,88.37,1006.1,21,SE,205,0.9,8
20382,13,2012,4,29,5,1,19,88.37,1004.1,21,SE,209,0,0
20383,16,2012,4,29,6,1,20,94.03,1006.1,21,SW,4,0,0
20384,27,2012,4,29,7,1,20,94.03,1006.1,21,SE,2,0,0
20385,27,2012,4,29,8,1,20,88.45,1006.1,22,SE,5,0,0
20386,17,2012,4,29,9,1,20,88.45,1006.1,22,SE,8,1.6,1.6
20387,16,2012,4,29,10,1,20,88.45,1006.1,22,NE,2,0.4,2
20388,12,2012,4,29,11,1,20,88.45,1005.1,22,SE,1,0,0
20389,17,2012,4,29,12,1,20,78.39,1005.1,24,NE,1,0,0
20390,26,2012,4,29,13,1,20,78.39,1004.1,24,cv,0,0,0
20391,45,2012,4,29,14,1,20,83.25,1004.1,23,NE,3,0,0
20392,40,2012,4,29,15,1,20,83.25,1003.1,23,NE,5,0,0
20393,32,2012,4,29,16,1,20,78.39,1003.1,24,cv,1,0,0
20394,27,2012,4,29,17,1,19,73.67,1004.1,24,cv,2,0,0
20395,49,2012,4,29,18,1,19,73.67,1003.1,24,cv,3,0,0
20396,61,2012,4,29,19,1,19,73.67,1004.1,24,cv,4,0,0
20397,72,2012,4,29,20,1,20,83.25,1005.1,23,NE,1,0,0
20398,65,2012,4,29,21,1,20,78.39,1005.1,24,cv,0,0,0
20399,66,2012,4,29,22,1,19,83.13,1004.1,22,NE,5,0,0
20400,59,2012,4,29,23,1,20,88.45,1005.1,22,NE,9,0,0
20401,41,2012,4,30,0,1,19,88.37,1005.1,21,NE,13,0,0
20402,32,2012,4,30,1,1,19,93.98,1005.1,20,NE,17,0.1,0.1
20403,39,2012,4,30,2,1,18,93.94,1005.1,19,NE,21,0.1,0.2
20404,23,2012,4,30,3,1,17,93.89,1005.1,18,NE,24,0,0
20405,20,2012,4,30,4,1,17,93.89,1005.1,18,NE,28,0,0
20406,23,2012,4,30,5,1,17,93.89,1005.1,18,NE,30,0,0
20407,23,2012,4,30,6,1,16,93.84,1006.1,17,NE,34,0,0
20408,24,2012,4,30,7,1,16,88.11,1007.1,18,NE,38,0,0
20409,23,2012,4,30,8,1,16,88.11,1008.1,18,NE,43,0,0
20410,21,2012,4,30,9,1,16,88.11,1008.1,18,NE,47,0,0
20411,24,2012,4,30,10,1,16,82.77,1008.1,19,NE,52,0,0
20412,25,2012,4,30,11,1,16,82.77,1008.1,19,NE,57,0,0
20413,22,2012,4,30,12,1,16,82.77,1007.1,19,NE,62,0,0
20414,41,2012,4,30,13,1,16,82.77,1007.1,19,NE,67,0,0
20415,47,2012,4,30,14,1,16,77.79,1007.1,20,NE,70,0,0
20416,49,2012,4,30,15,1,16,77.79,1006.1,20,NE,74,0,0
20417,48,2012,4,30,16,1,16,77.79,1006.1,20,NE,79,0,0
20418,44,2012,4,30,17,1,16,82.77,1006.1,19,NE,85,0,0
20419,42,2012,4,30,18,1,16,82.77,1006.1,19,NE,90,0,0
20420,47,2012,4,30,19,1,15,82.65,1006.1,18,NE,95,0,0
20421,47,2012,4,30,20,1,15,82.65,1006.1,18,NE,101,0,0
20422,42,2012,4,30,21,1,16,88.11,1007.1,18,NE,104,0,0
20423,45,2012,4,30,22,1,16,88.11,1007.1,18,NE,107,0,0
20424,42,2012,4,30,23,1,16,88.11,1007.1,18,SE,2,0,0
20425,37,2012,5,1,0,1,16,88.11,1006.1,18,NE,2,0,0
20426,33,2012,5,1,1,1,16,93.84,1005.1,17,SE,3,0,0
20427,35,2012,5,1,2,1,16,93.84,1005.1,17,NE,3,0,0
20428,28,2012,5,1,3,1,16,93.84,1004.1,17,NE,6,0,0
20429,38,2012,5,1,4,1,16,93.84,1004.1,17,NE,9,0.1,0.1
20430,24,2012,5,1,5,1,16,93.84,1004.1,17,NE,12,0.2,0.3
20431,26,2012,5,1,6,1,16,93.84,1004.1,17,NE,15,0.1,0.4
20432,21,2012,5,1,7,1,17,93.89,1004.1,18,NE,17,0,0
20433,27,2012,5,1,8,1,17,93.89,1005.1,18,cv,0,0,0
20434,27,2012,5,1,9,1,17,93.89,1004.1,18,SE,3,0,0
20435,33,2012,5,1,10,1,17,88.2,1005.1,19,NE,1,0,0
20436,47,2012,5,1,11,1,17,88.2,1006.1,19,NW,4,0,0
20437,87,2012,5,1,12,1,17,93.89,1005.1,18,NW,8,0,0
20438,60,2012,5,1,13,1,17,88.2,1005.1,19,NW,12,0,0
20439,54,2012,5,1,14,1,17,82.89,1005.1,20,NW,15,0,0
20440,35,2012,5,1,15,1,17,82.89,1004.1,20,NW,20,0,0
20441,44,2012,5,1,16,1,16,82.77,1004.1,19,NW,28,0,0
20442,67,2012,5,1,17,1,16,88.11,1005.1,18,NW,35,0.2,0.2
20443,60,2012,5,1,18,1,16,93.84,1006.1,17,NW,42,0.2,0.4
20444,26,2012,5,1,19,1,15,93.8,1007.1,16,NW,48,0,0
20445,29,2012,5,1,20,1,15,88.02,1007.1,17,NW,55,0,0
20446,40,2012,5,1,21,1,15,88.02,1008.1,17,NW,59,0,0
20447,41,2012,5,1,22,1,15,88.02,1008.1,17,NW,65,0,0
20448,44,2012,5,1,23,1,15,88.02,1008.1,17,NW,71,0,0
20449,42,2012,5,2,0,1,15,88.02,1007.1,17,NW,76,0,0
20450,49,2012,5,2,1,1,15,88.02,1007.1,17,NW,81,0,0
20451,46,2012,5,2,2,1,15,88.02,1007.1,17,NW,86,0,0
20452,52,2012,5,2,3,1,15,88.02,1007.1,17,NW,91,0,0
20453,116,2012,5,2,4,1,15,88.02,1007.1,17,NW,96,0,0
20454,127,2012,5,2,5,1,15,88.02,1007.1,17,NW,101,0,0
20455,96,2012,5,2,6,1,15,88.02,1007.1,17,NW,106,0,0
20456,58,2012,5,2,7,1,15,88.02,1008.1,17,NW,111,0,0
20457,66,2012,5,2,8,1,15,82.65,1009.1,18,NW,117,0,0
20458,63,2012,5,2,9,1,15,82.65,1009.1,18,NW,123,0,0
20459,68,2012,5,2,10,1,16,82.77,1010.2,19,NW,128,0,0
20460,45,2012,5,2,11,1,16,77.79,1010.2,20,NW,133,0,0
20461,52,2012,5,2,12,1,16,68.81,1009.1,22,NE,6,0,0
20462,56,2012,5,2,13,1,16,68.81,1009.1,22,NE,12,0,0
20464,42,2012,5,2,15,1,16,68.81,1008.1,22,NE,22,0,0
20465,50,2012,5,2,16,1,16,68.81,1008.1,22,NE,26,0,0
20466,41,2012,5,2,17,1,16,68.81,1008.1,22,NE,29,0,0
20467,41,2012,5,2,18,1,16,73.14,1008.1,21,NE,32,0,0
20468,51,2012,5,2,19,1,16,77.79,1009.1,20,NE,35,0,0
20469,58,2012,5,2,20,1,16,77.79,1009.1,20,NE,38,0,0
20470,57,2012,5,2,21,1,16,77.79,1009.1,20,NE,40,0,0
20471,54,2012,5,2,22,1,16,82.77,1009.1,19,cv,0,0,0
20472,60,2012,5,2,23,1,16,82.77,1009.1,19,SW,1,0,0
20473,60,2012,5,3,0,1,16,88.11,1009.1,18,cv,0,0,0
20474,76,2012,5,3,1,1,16,88.11,1009.1,18,cv,0,0,0
20475,85,2012,5,3,2,1,16,93.84,1008.1,17,cv,0,0,0
20476,84,2012,5,3,3,1,15,88.02,1009.1,17,cv,0,0,0
20477,90,2012,5,3,4,1,15,93.8,1009.1,16,cv,0,0,0
20478,96,2012,5,3,5,1,15,93.8,1009.1,16,cv,0,0,0
20479,99,2012,5,3,6,1,16,93.84,1010.2,17,cv,0,0,0
20480,118,2012,5,3,7,1,18,93.94,1010.2,19,cv,0,0,0
20481,136,2012,5,3,8,1,18,78.09,1010.2,22,NW,2,0,0
20482,102,2012,5,3,9,1,18,69.2,1010.2,24,NW,5,0,0
20483,103,2012,5,3,10,1,17,61.21,1010.2,25,NE,3,0,0
20484,94,2012,5,3,11,1,16,51.05,1010.2,27,NE,4,0,0
20485,89,2012,5,3,12,1,15,50.78,1009.1,26,NE,6,0,0
20486,71,2012,5,3,13,1,15,47.88,1009.1,27,NE,9,0,0
20487,79,2012,5,3,14,1,15,47.88,1008.1,27,NE,14,0,0
20488,70,2012,5,3,15,1,13,39.67,1007.1,28,NE,18,0,0
20489,70,2012,5,3,16,1,12,39.39,1007.1,27,NE,23,0,0
20490,49,2012,5,3,17,1,9,34.21,1008.1,26,NE,28,0,0
20491,56,2012,5,3,18,1,8,31.97,1008.1,26,NE,31,0,0
20492,73,2012,5,3,19,1,9,36.29,1008.1,25,NE,33,0,0
20493,81,2012,5,3,20,1,16,60.98,1009.1,24,SW,3,0,0
20494,138,2012,5,3,21,1,16,68.81,1009.1,22,SW,5,0,0
20495,155,2012,5,3,22,1,16,68.81,1009.1,22,SE,2,0,0
20496,133,2012,5,3,23,1,16,68.81,1009.1,22,SE,4,0,0
20497,137,2012,5,4,0,1,16,68.81,1009.1,22,SE,5,0,0
20498,112,2012,5,4,1,1,16,73.14,1008.1,21,SE,7,0,0
20499,117,2012,5,4,2,1,15,68.61,1008.1,21,cv,0,0,0
20500,116,2012,5,4,3,1,16,77.79,1008.1,20,NE,1,0,0
20501,108,2012,5,4,4,1,16,82.77,1009.1,19,SW,3,0,0
20502,113,2012,5,4,5,1,16,88.11,1009.1,18,SW,4,0,0
20503,129,2012,5,4,6,1,16,77.79,1009.1,20,cv,0,0,0
20504,157,2012,5,4,7,1,17,77.94,1009.1,21,NW,1,0,0
20505,205,2012,5,4,8,1,18,78.09,1010.2,22,NW,3,0,0
20506,182,2012,5,4,9,1,17,64.98,1010.2,24,NW,5,0,0
20507,90,2012,5,4,10,1,13,47.33,1010.2,25,NE,2,0,0
20604,48,2012,5,8,11,1,19,88.37,1003.1,21,SW,1,0,0
20605,60,2012,5,8,12,1,19,83.13,1003.1,22,cv,1,0,0
20606,80,2012,5,8,13,1,19,83.13,1003.1,22,NW,3,0,0
20607,116,2012,5,8,14,1,20,83.25,1003.1,23,NW,8,0,0
20608,99,2012,5,8,15,1,20,83.25,1003.1,23,NE,5,0,0
20609,69,2012,5,8,16,1,19,83.13,1003.1,22,NW,5,0,0
20610,69,2012,5,8,17,1,18,83.01,1004.1,21,NE,6,0,0
20611,47,2012,5,8,18,1,18,88.28,1005.1,20,NE,12,0,0
20612,53,2012,5,8,19,1,17,88.2,1005.1,19,NE,18,0,0
20613,40,2012,5,8,20,1,17,88.2,1006.1,19,NE,23,0,0
20614,30,2012,5,8,21,1,17,88.2,1007.1,19,NE,28,0,0
20615,40,2012,5,8,22,1,17,88.2,1008.1,19,NE,33,0,0
20616,37,2012,5,8,23,1,17,93.89,1008.1,18,NE,38,0,0
20617,23,2012,5,9,0,1,17,93.89,1009.1,18,NE,43,0,0
20618,11,2012,5,9,1,1,16,88.11,1009.1,18,NE,48,0,0
20619,13,2012,5,9,2,1,16,88.11,1009.1,18,NE,52,0,0
20620,15,2012,5,9,3,1,16,88.11,1009.1,18,NE,56,0,0
20621,25,2012,5,9,4,1,16,93.84,1010.2,17,NE,60,0,0
20622,27,2012,5,9,5,1,16,88.11,1010.8,18,NE,65,0,0
20623,39,2012,5,9,6,1,16,88.11,1010.8,18,NE,69,0,0
20624,33,2012,5,9,7,1,16,82.77,1011.9,19,NE,74,0,0
20625,32,2012,5,9,8,1,16,82.77,1012.9,19,NE,78,0,0
20626,27,2012,5,9,9,1,16,82.77,1012.9,19,NE,81,0,0
20627,29,2012,5,9,10,1,16,77.79,1013.9,20,NE,83,0,0
20628,28,2012,5,9,11,1,16,73.14,1013.9,21,NE,86,0,0
20629,32,2012,5,9,12,1,16,68.81,1013.9,22,SE,4,0,0
20630,27,2012,5,9,13,1,17,73.32,1013.9,22,NE,4,0,0
20631,30,2012,5,9,14,1,16,73.14,1012.9,21,NE,7,0,0
20632,24,2012,5,9,15,1,16,68.81,1012.9,22,SE,2,0,0
20633,37,2012,5,9,16,1,16,73.14,1012.9,21,SE,5,0,0
20634,41,2012,5,9,17,1,15,68.61,1012.9,21,SE,8,0,0
20635,37,2012,5,9,18,1,15,72.96,1012.9,20,SE,11,0,0
20636,34,2012,5,9,19,1,15,72.96,1013.9,20,SE,14,0,0
20638,47,2012,5,9,21,1,15,82.65,1014.9,18,SE,18,0,0
20639,48,2012,5,9,22,1,15,82.65,1014.9,18,SE,20,0,0
20640,41,2012,5,9,23,1,15,82.65,1014.9,18,SE,22,0,0
20641,44,2012,5,10,0,1,15,82.65,1013.9,18,SE,24,0,0
20642,44,2012,5,10,1,1,15,88.02,1013.9,17,SE,26,0,0
20643,37,2012,5,10,2,1,15,88.02,1013.9,17,SE,27,0,0
20644,38,2012,5,10,3,1,14,87.93,1013.9,16,SE,28,0,0
20645,34,2012,5,10,4,1,14,87.93,1013.9,16,SE,29,0,0
20646,36,2012,5,10,5,1,15,88.02,1013.9,17,SE,30,0,0
20647,42,2012,5,10,6,1,15,88.02,1013.9,17,SE,31,0,0
20648,40,2012,5,10,7,1,15,82.65,1014.9,18,SE,33,0,0
20649,40,2012,5,10,8,1,15,72.96,1014.9,20,SE,35,0,0
20650,32,2012,5,10,9,1,16,73.14,1014.9,21,cv,1,0,0
20651,39,2012,5,10,10,1,14,56.95,1014.9,23,NE,2,0,0
20652,47,2012,5,10,11,1,14,53.62,1013.9,24,NE,4,0,0
20653,50,2012,5,10,12,1,14,47.61,1013.9,26,NE,7,0,0
20654,57,2012,5,10,13,1,13,44.61,1013.9,26,NE,11,0,0
20655,54,2012,5,10,14,1,13,44.61,1012.9,26,NE,14,0,0
20656,48,2012,5,10,15,1,13,44.61,1011.9,26,NE,18,0,0
20657,51,2012,5,10,16,1,12,44.33,1011.9,25,NE,22,0,0
20658,54,2012,5,10,17,1,13,50.24,1011.9,24,NE,26,0,0
20659,61,2012,5,10,18,1,14,60.51,1011.9,22,NE,29,0,0
20660,73,2012,5,10,19,1,15,72.96,1012.9,20,NE,33,0,0
20661,73,2012,5,10,20,1,14,77.48,1013.9,18,SE,4,0,0
20662,75,2012,5,10,21,1,14,82.52,1013.9,17,SE,7,0,0
20663,67,2012,5,10,22,1,13,77.32,1014.9,17,SE,9,0,0
20664,67,2012,5,10,23,1,13,82.4,1014.9,16,SE,13,0,0
20665,75,2012,5,11,0,1,13,82.4,1013.9,16,SE,16,0,0
20666,73,2012,5,11,1,1,13,77.32,1013.9,17,SE,20,0,0
20667,80,2012,5,11,2,1,13,77.32,1013.9,17,NE,4,0,0
20668,70,2012,5,11,3,1,13,77.32,1012.9,17,SE,4,0,0
20669,63,2012,5,11,4,1,13,77.32,1012.9,17,NE,4,0,0
20670,59,2012,5,11,5,1,13,82.4,1012.9,16,SE,5,0,0
20671,53,2012,5,11,6,1,13,77.32,1013.9,17,SE,9,0,0
20672,61,2012,5,11,7,1,13,77.32,1013.9,17,SE,14,0,0
20673,66,2012,5,11,8,1,13,72.6,1014.9,18,SE,18,0,0
20674,71,2012,5,11,9,1,14,68.4,1013.9,20,SE,23,0,0
20675,78,2012,5,11,10,1,14,64.32,1013.9,21,SE,27,0,0
20676,80,2012,5,11,11,1,15,64.54,1012.9,22,SE,32,0,0
20677,88,2012,5,11,12,1,15,57.2,1011.9,24,SE,37,0,0
20678,88,2012,5,11,13,1,14,53.62,1011.9,24,SE,42,0,0
20679,71,2012,5,11,14,1,14,50.51,1010.8,25,SE,47,0,0
20680,65,2012,5,11,15,1,15,53.88,1010.2,25,SE,53,0,0
20681,72,2012,5,11,16,1,15,57.2,1010.2,24,SE,59,0,0
20682,66,2012,5,11,17,1,15,64.54,1010.8,22,NE,5,0,0
20683,69,2012,5,11,18,1,15,72.96,1010.8,20,NE,10,0,0
20684,72,2012,5,11,19,1,14,72.78,1010.8,19,NE,14,0,0
20685,66,2012,5,11,20,1,14,77.48,1010.8,18,NE,20,0,0
20686,65,2012,5,11,21,1,14,77.48,1011.9,18,SE,6,0,0
20687,57,2012,5,11,22,1,14,77.48,1011.9,18,SE,11,0,0
20688,59,2012,5,11,23,1,15,82.65,1011.9,18,SE,16,0,0
20689,56,2012,5,12,0,1,15,82.65,1010.8,18,SE,22,0,0
20690,57,2012,5,12,1,1,15,77.64,1010.8,19,SE,29,0,0
20691,58,2012,5,12,2,1,15,77.64,1010.2,19,SE,35,0,0
20692,62,2012,5,12,3,1,15,77.64,1010.2,19,SE,42,0,0
20693,64,2012,5,12,4,1,15,82.65,1010.2,18,SE,47,0,0
20694,72,2012,5,12,5,1,15,82.65,1010.2,18,SE,53,0,0
20695,69,2012,5,12,6,1,16,82.77,1010.2,19,SE,59,0,0
20696,66,2012,5,12,7,1,16,77.79,1010.2,20,SE,64,0,0
20697,60,2012,5,12,8,1,16,77.79,1010.2,20,SE,70,0,0
20698,60,2012,5,12,9,1,16,68.81,1010.2,22,SE,76,0,0
20699,62,2012,5,12,10,1,17,69.01,1010.2,23,SE,83,0,0
20700,66,2012,5,12,11,1,17,64.98,1009.1,24,SE,90,0,0
20701,67,2012,5,12,12,1,17,61.21,1008.1,25,SE,97,0,0
20702,72,2012,5,12,13,1,17,61.21,1008.1,25,SE,105,0,0
20703,69,2012,5,12,14,1,17,57.69,1007.1,26,SE,112,0,0
20704,69,2012,5,12,15,1,17,61.21,1007.1,25,SE,119,0,0
20705,62,2012,5,12,16,1,16,60.98,1007.1,24,SE,126,0,0
20706,60,2012,5,12,17,1,17,64.98,1007.1,24,SE,131,0,0
20707,63,2012,5,12,18,1,17,69.01,1007.1,23,SE,137,0,0
20708,63,2012,5,12,19,1,17,69.01,1007.1,23,SE,142,0,0
20709,56,2012,5,12,20,1,17,73.32,1007.1,22,SE,147,0,0
20710,62,2012,5,12,21,1,18,78.09,1007.1,22,SE,153,0,0
20711,60,2012,5,12,22,1,18,78.09,1007.1,22,SE,159,0,0
20712,64,2012,5,12,23,1,18,78.09,1007.1,22,SE,165,0.1,0.1
20713,54,2012,5,13,0,1,19,88.37,1007.1,21,SE,170,0.2,0.3
20714,48,2012,5,13,1,1,19,88.37,1007.1,21,SE,174,0.1,0.4
20715,51,2012,5,13,2,1,18,83.01,1006.1,21,SE,178,0.4,0.8
20716,56,2012,5,13,3,1,18,88.28,1006.1,20,SE,183,0.2,1
20717,43,2012,5,13,4,1,18,88.28,1006.1,20,SE,187,0.1,1.1
20718,25,2012,5,13,5,1,17,82.89,1006.1,20,SE,193,0,0
20719,27,2012,5,13,6,1,17,88.2,1007.1,19,SE,197,0,0
20720,15,2012,5,13,7,1,17,88.2,1007.1,19,SE,202,0,0
20721,24,2012,5,13,8,1,17,82.89,1006.1,20,SE,207,0,0
20722,24,2012,5,13,9,1,18,83.01,1007.1,21,SE,212,0,0
20723,26,2012,5,13,10,1,17,77.94,1007.1,21,SE,215,0,0
20724,27,2012,5,13,11,1,17,77.94,1006.1,21,SE,219,0,0
20725,37,2012,5,13,12,1,17,77.94,1006.1,21,SE,222,0,0
20726,34,2012,5,13,13,1,17,77.94,1006.1,21,NE,2,0,0
20727,31,2012,5,13,14,1,17,77.94,1006.1,21,NE,5,0,0
20728,32,2012,5,13,15,1,17,82.89,1006.1,20,NE,8,0.4,0.4
20729,37,2012,5,13,16,1,18,88.28,1006.1,20,NE,10,0,0
20730,17,2012,5,13,17,1,17,82.89,1006.1,20,NE,14,0.2,0.2
20731,29,2012,5,13,18,1,17,82.89,1005.1,20,NE,17,0.3,0.5
20732,32,2012,5,13,19,1,17,88.2,1006.1,19,NE,21,0.5,1
20733,33,2012,5,13,20,1,18,88.28,1007.1,20,NE,24,0.6,1.6
20734,23,2012,5,13,21,1,18,93.94,1007.1,19,NE,26,0.1,1.7
20735,32,2012,5,13,22,1,17,88.2,1007.1,19,NE,30,0,0
20736,40,2012,5,13,23,1,17,88.2,1007.1,19,NE,34,0,0
20738,24,2012,5,14,1,1,18,93.94,1006.1,19,NE,41,0,0
20739,38,2012,5,14,2,1,18,93.94,1006.1,19,NE,45,0,0
20740,35,2012,5,14,3,1,18,93.94,1005.1,19,NE,49,0,0
20741,26,2012,5,14,4,1,18,93.94,1006.1,19,NE,53,0,0
20742,30,2012,5,14,5,1,18,93.94,1006.1,19,NE,56,0,0
20743,43,2012,5,14,6,1,18,93.94,1007.1,19,NW,3,0,0
20744,45,2012,5,14,7,1,18,88.28,1007.1,20,NW,7,0,0
20745,64,2012,5,14,8,1,18,88.28,1007.1,20,NE,3,0,0
20746,59,2012,5,14,9,1,19,88.37,1007.1,21,NW,4,0,0
20747,70,2012,5,14,10,1,19,83.13,1008.1,22,NW,9,0,0
20748,62,2012,5,14,11,1,19,78.24,1007.1,23,NW,13,0,0
20749,65,2012,5,14,12,1,19,78.24,1007.1,23,NW,19,0,0
20750,67,2012,5,14,13,1,18,73.5,1007.1,23,NE,4,0.2,0.2
20751,50,2012,5,14,14,1,19,83.13,1007.1,22,NE,8,0,0
20753,64,2012,5,14,16,1,18,78.09,1007.1,22,NE,17,0,0
20754,76,2012,5,14,17,1,18,78.09,1007.1,22,NW,5,0,0
20755,67,2012,5,14,18,1,18,83.01,1007.1,21,NW,8,0.4,0.4
20756,70,2012,5,14,19,1,19,88.37,1008.1,21,NE,4,0.5,0.9
20757,79,2012,5,14,20,1,18,88.28,1009.1,20,NE,10,0.3,1.2
20758,72,2012,5,14,21,1,18,88.28,1010.2,20,NE,15,1.6,2.8
20759,68,2012,5,14,22,1,16,82.77,1010.8,19,NE,21,2.9,5.7
20760,50,2012,5,14,23,1,16,93.84,1010.8,17,NE,25,1.3,7
20761,87,2012,5,15,0,1,16,93.84,1010.2,17,NE,28,0.2,7.2
20763,23,2012,5,15,2,1,16,93.84,1010.2,17,NW,4,0,0
20764,22,2012,5,15,3,1,16,93.84,1010.2,17,cv,0,0.1,0.1
20765,49,2012,5,15,4,1,16,88.11,1010.2,18,NW,2,0,0
20766,57,2012,5,15,5,1,16,93.84,1010.2,17,NW,4,0,0
20767,63,2012,5,15,6,1,16,88.11,1010.2,18,cv,0,0,0
20768,91,2012,5,15,7,1,15,77.64,1010.8,19,NW,3,0,0
20769,109,2012,5,15,8,1,15,77.64,1010.8,19,NW,6,0,0
20770,111,2012,5,15,9,1,15,68.61,1010.8,21,NW,9,0,0
20771,109,2012,5,15,10,1,16,64.76,1011.9,23,NW,12,0,0
20772,140,2012,5,15,11,1,15,57.2,1010.8,24,NW,13,0,0
20773,152,2012,5,15,12,1,16,60.98,1010.2,24,NW,15,0,0
20774,155,2012,5,15,13,1,16,54.14,1009.1,26,SW,2,0,0
20775,164,2012,5,15,14,1,14,44.89,1009.1,27,SW,3,0,0
20776,150,2012,5,15,15,1,14,44.89,1008.1,27,SW,6,0,0
20777,155,2012,5,15,16,1,14,50.51,1008.1,25,SW,10,0,0
20778,133,2012,5,15,17,1,14,50.51,1008.1,25,SW,14,0,0
20779,119,2012,5,15,18,1,14,53.62,1009.1,24,SW,17,0,0
20780,111,2012,5,15,19,1,14,53.62,1009.1,24,SW,19,0,0
20781,121,2012,5,15,20,1,14,56.95,1010.2,23,SW,21,0,0
20782,122,2012,5,15,21,1,16,68.81,1010.2,22,SW,24,0,0
20783,151,2012,5,15,22,1,16,68.81,1010.2,22,SW,27,0,0
20784,171,2012,5,15,23,1,15,64.54,1009.1,22,SW,29,0,0
20785,163,2012,5,16,0,1,15,68.61,1009.1,21,SW,31,0,0
20786,140,2012,5,16,1,1,15,72.96,1009.1,20,SW,33,0,0
20787,141,2012,5,16,2,1,15,77.64,1009.1,19,SW,35,0,0
20788,131,2012,5,16,3,1,15,77.64,1009.1,19,SW,37,0,0
20789,137,2012,5,16,4,1,15,82.65,1008.1,18,SW,39,0,0
20790,138,2012,5,16,5,1,16,88.11,1008.1,18,SW,42,0,0
20791,129,2012,5,16,6,1,16,82.77,1009.1,19,SW,43,0,0
20792,110,2012,5,16,7,1,18,78.09,1009.1,22,SW,45,0,0
20793,107,2012,5,16,8,1,17,64.98,1009.1,24,SW,48,0,0
20794,88,2012,5,16,9,1,17,57.69,1008.1,26,SW,51,0,0
20795,74,2012,5,16,10,1,15,47.88,1008.1,27,SW,54,0,0
20796,67,2012,5,16,11,1,13,37.44,1007.1,29,SW,57,0,0
20797,60,2012,5,16,12,1,11,30.99,1007.1,30,SW,62,0,0
20798,62,2012,5,16,13,1,10,28.99,1006.1,30,SW,67,0,0
20799,58,2012,5,16,14,1,11,30.99,1005.1,30,SW,71,0,0
20800,55,2012,5,16,15,1,8,23.93,1004.1,31,SW,75,0,0
20801,72,2012,5,16,16,1,7,23.66,1004.1,30,SW,80,0,0
20802,76,2012,5,16,17,1,8,28.43,1004.1,28,SW,85,0,0
20803,61,2012,5,16,18,1,4,22.86,1004.1,27,SW,92,0,0
20804,78,2012,5,16,19,1,11,39.1,1004.1,26,SW,98,0,0
20805,98,2012,5,16,20,1,16,60.98,1005.1,24,SW,103,0,0
20806,136,2012,5,16,21,1,17,69.01,1005.1,23,SW,107,0,0
20807,152,2012,5,16,22,1,17,69.01,1005.1,23,SW,111,0,0
20808,149,2012,5,16,23,1,17,73.32,1005.1,22,SW,114,0,0
20809,95,2012,5,17,0,1,15,64.54,1007.1,22,NE,7,0,0
20810,36,2012,5,17,1,1,14,60.51,1006.1,22,NE,9,0,0
20811,33,2012,5,17,2,1,14,64.32,1006.1,21,SE,2,0,0
20812,37,2012,5,17,3,1,15,68.61,1006.1,21,cv,0,0,0
20813,32,2012,5,17,4,1,15,72.96,1007.1,20,NW,2,0,0
20814,40,2012,5,17,5,1,15,72.96,1007.1,20,NW,3,0,0
20815,50,2012,5,17,6,1,16,77.79,1008.1,20,NW,4,0,0
20816,82,2012,5,17,7,1,15,64.54,1008.1,22,NW,8,0,0
20817,91,2012,5,17,8,1,15,60.74,1009.1,23,NE,3,0,0
20818,83,2012,5,17,9,1,15,53.88,1009.1,25,NW,2,0,0
20819,70,2012,5,17,10,1,11,39.1,1009.1,26,NW,6,0,0
20820,55,2012,5,17,11,1,6,24.79,1009.1,28,NW,12,0,0
20821,51,2012,5,17,12,1,7,25.06,1009.1,29,NW,17,0,0
20822,50,2012,5,17,13,1,5,20.6,1008.1,30,NW,22,0,0
20823,52,2012,5,17,14,1,7,23.66,1008.1,30,NW,28,0,0
20824,47,2012,5,17,15,1,2,15.75,1008.1,31,NE,6,0,0
20825,53,2012,5,17,16,1,4,19.21,1008.1,30,NW,4,0,0
